Stráž nad Nežárkou;Podávací;37802
Majdalena;Podávací;37803
Chlum u Třeboně;Podávací;37804
Suchdol nad Lužnicí;Podávací;37806
Nová Ves nad Lužnicí;Podávací;37809
České Velenice;Podávací;37810
Lomnice nad Lužnicí;Podávací;37816
Kardašova Řečice;Podávací;37821
Deštná u Jindř.Hradce;Podávací;37825
Nová Bystřice;Podávací;37833
Nová Včelnice;Podávací;37842
Roseč;Podávací;37846
Strmilov;Podávací;37853
Studená;Podávací;37856
Člunek;Podávací;37861
Kunžak;Podávací;37862
Slavonice;Podávací;37881
Třeboň D;Dodejna II;37900
Třeboň;Podávací servisní;37901
Dačice D;Dodejna II;38000
Dačice;Podávací servisní;38001
Český Krumlov D II;Dodejna II;38100
Český Krumlov 1;Podávací servisní;38101
Český Krumlov 3;Podávací;38103
Český Krumlov 4;Podávací;38104
Křemže;Podávací;38203
Větřní;Podávací;38211
Kájov;Podávací;38221
Horní Planá;Podávací;38226
Velešín;Podávací;38232
Kaplice D;Dodejna II;38240
Kaplice 1;Podávací servisní;38241
PM Vyšší Brod;Ostatní;38270
Dolní Dvořiště;Podávací;38272
Vyšší Brod;Podávací;38273
Loučovice;Podávací;38276
Lipno nad Vltavou;Podávací;38278
Benešov nad Černou;Podávací;38282
Pohorská Ves;Podávací;38283
Prachatice;Podávací;38301
provoz Prachatice 70;DEPO;38307
Prachatice SD;Samostatná dodejna;38382
Nebahovy;Podávací;38401
Netolice;Podávací;38411
Vlachovo Březí;Podávací;38422
Lenora;Podávací;38442
Volary;Podávací;38451
Nová Pec;Podávací;38462
Stachy;Podávací;38473
Čkyně;Podávací;38481
Kvilda;Podávací;38493
Vimperk D;Dodejna II;38500
Vimperk;Podávací servisní;38501
Strakonice 1;Podávací servisní;38601
Strakonice 2;Podávací;38602
provoz Strakonice 70;DEPO;38607
Strakonice D;Dodejna II;38609
Volyně;Podávací;38701
Malenice nad Volyňkou;Podávací;38706
Katovice;Podávací;38711
Střelské Hoštice;Podávací;38715
Volenice;Podávací;38716
Čestice;Podávací;38719
Radomyšl;Podávací;38731
Sedlice u Blatné;Podávací;38732
Kadov u Blatné;Podávací;38733
Záboří u Blatné;Podávací;38734
Doubravice u Strakonic;Podávací;38735
Mečichov;Podávací;38736
Třebohostice;Podávací;38737
Lnáře;Podávací;38742
Štěkeň;Podávací;38751
Cehnice;Podávací;38752
Čepřovice;Podávací;38756
Bavorov;Podávací;38773
Blatná D;Dodejna II;38800
Blatná;Podávací servisní;38801
Vodňany D;Dodejna II;38900
Vodňany;Podávací servisní;38901
Tábor 1;Podávací;39001
Tábor 2;Podávací;39002
Tábor 3;Podávací;39003
Tábor 5;Podávací;39005
Depo Tábor 70;DEPO;39007
Tábor SD;Samostatná dodejna;39052
Sezimovo Ústí 1;Podávací;39101
Sezimovo Ústí 2;Podávací;39102
Planá nad Lužnicí;Podávací;39111
Košice u Soběslavě;Podávací;39117
Choustník;Podávací;39118
Tučapy u Soběslavě;Podávací;39126
Jistebnice;Podávací;39133
Ratibořské Hory;Podávací;39142
Mladá Vožice;Podávací;39143
Chýnov;Podávací;39155
Tábor 4;Podávací;39156
Opařany;Podávací;39161
Bechyně;Podávací;39165
Hlavatce;Podávací;39173
Malšice;Podávací;39175
Veselí nad Lužnicí D I;Dodejna I;39180
Veselí nad Lužnicí 1;Podávací;39181
Veselí nad Lužnicí 2;Podávací;39182
Borkovice;Podávací;39191
Soběslav D;Dodejna II;39200
Soběslav;Podávací servisní;39201
Pelhřimov;Podávací;39301
provoz Pelhřimov 70;DEPO;39307
Pelhřimov SD;Samostatná dodejna;39392
Rynárec;Podávací;39401
Horní Cerekev;Podávací;39403
Nový Rychnov;Podávací;39404
Vyskytná u Pelhřimova;Podávací;39405
Cetoraz;Podávací;39411
Kámen u Pacova;Podávací;39413
Nová Cerekev;Podávací;39415
Košetice;Podávací;39422
Křelovice u Pelhřimova;Podávací;39445
Červená Řečice;Podávací;39446
Kaliště;Podávací;39451
Kejžlice;Podávací;39452
Senožaty;Podávací;39456
Koberovice;Podávací;39459
Božejov;Podávací;39461
Libkova Voda;Podávací;39462
Počátky;Podávací;39464
Žirovnice;Podávací;39468
Kamenice nad Lipou;Podávací;39470
Černovice u Tábora;Podávací;39494
Křeč;Podávací;39495
Těmice u Kamenice n.Lipou;Podávací;39496
Pacov D;Dodejna II;39500
Pacov;Podávací servisní;39501
Humpolec D;Dodejna II;39600
Humpolec;Podávací servisní;39601
Písek 1;Podávací;39701
Písek 4;Podávací;39704
Písek 5;Podávací;39705
Depo Písek 70;DEPO;39707
Písek SD;Samostatná dodejna;39782
Mirotice;Podávací;39801
Čimelice;Podávací;39804
Mirovice;Podávací;39806
Protivín;Podávací;39811
Ražice;Podávací;39822
Čížová;Podávací;39831
Ostrovec;Podávací;39833
Oslov;Podávací;39835
Bernartice u Milevska;Podávací;39843
Nadějkov;Podávací;39852
Hrazánky;Podávací;39854
Kovářov;Podávací;39855
Milevsko D II;Dodejna II;39900
Milevsko 1;Podávací servisní;39901
Milevsko 3;Podávací;39903
Ústí nad Labem 1;Podávací;40001
Ústí nad Labem 2;Podávací;40002
Ústí nad Labem 3;Podávací;40003
Trmice;Podávací;40004
Ústí nad Labem 6;Podávací;40006
Ústí nad Labem 7;Podávací;40007
Ústí nad Labem 8;Podávací;40008
Ústí nad Labem 10;Podávací;40010
Ústí nad Labem 11;Podávací;40011
PKOMPLUL;Ostatní;40018
COHC Ústí n/L;Centrum oběh hotovosti a cenin;40019
TC Ústí nad Labem;TC;40020
Úložna Balíkovny;Ostatní;40090
Dolní Zálezly;Podávací;40301
Řehlovice;Podávací;40313
Ústí nad Labem 17;Podávací;40321
Ústí nad Labem 20;Podávací;40322
Velké Březno;Podávací;40323
Ústí nad Labem 16;Podávací;40331
Povrly;Podávací;40332
Libouchec;Podávací;40335
Chlumec u Ústí nad Labem;Podávací;40339
Ústí nad Labem 19;Podávací;40340
Ústí nad Labem SD;Samostatná dodejna;40360
provoz Ústí nad Labem 71;DEPO;40371
Děčín 1;Podávací;40501
Děčín 2;Podávací;40502
Děčín 3;Podávací;40503
Děčín 5;Podávací;40505
provoz Děčín;DEPO;40507
Děčín SD;Samostatná dodejna;40520
Jílové u Děčína;Podávací;40701
Modrá u Děčína;Podávací;40702
Děčín 6;Podávací;40704
Děčín 9;Podávací;40711
Arnoltice u Děčína;Podávací;40714
Hřensko;Podávací;40717
Česká Kamenice;Podávací;40721
Benešov nad Ploučnicí;Podávací;40722
Františkov nad Ploučnicí;Podávací;40723
Verneřice;Podávací;40725
Chřibská;Podávací;40744
Krásná Lípa u Rumburka;Podávací;40746
Varnsdorf 1;Podávací servisní;40747
provoz Varnsdorf;DEPO;40748
Varnsdorf D II;Dodejna II;40750
Rybniště;Podávací;40751
Varnsdorf 3;Podávací;40752
Jiříkov;Podávací;40753
Dolní Podluží;Podávací;40755
Jiřetín pod Jedlovou;Podávací;40756
Horní Podluží;Podávací;40757
Staré Křečany;Podávací;40761
Šluknov;Podávací;40777
Velký Šenov;Podávací;40778
Mikulášovice;Podávací;40779
Vilémov u Šluknova;Podávací;40780
Lipová u Šluknova;Podávací;40781
Dolní Poustevna;Podávací;40782
Rumburk;Podávací;40801
Lovosice 1;Podávací;41001
Lovosice 2;Podávací;41002
provoz Lovosice 70;DEPO;41007
Lovosice SD;Samostatná dodejna;41080
Žalhostice;Podávací;41101
Libochovany;Podávací;41103
Štětí;Podávací;41108
Čížkovice;Podávací;41112
Třebenice;Podávací;41113
Klapý;Podávací;41116
Libochovice;Podávací;41117
Budyně nad Ohří;Podávací;41118
Mšené-lázně;Podávací;41119
Ředhošť;Podávací;41120
Žitenice;Podávací;41141
Ploskovice;Podávací;41142
Úštěk;Podávací;41145
Liběšice u Litoměřic;Podávací;41146
Polepy;Podávací;41147
Terezín;Podávací;41155
Hoštka u Roudnice n.Labem;Podávací;41172
Chcebuz;Podávací;41173
Horní Beřkovice;Podávací;41185
Bechlín;Podávací;41186
Litoměřice 1;Podávací;41201
Roudnice nad Labem D II;Dodejna II;41300
Roudnice nad Labem;Podávací servisní;41301
Teplice D II;Dodejna II;41500
Teplice 1;Podávací servisní;41501
Teplice 2;Podávací;41502
Teplice 3;Podávací;41503
Teplice 4;Podávací;41504
Teplice 10;Podávací;41510
Dubí u Teplic 1;Podávací;41701
Osek u Duchcova;Podávací;41705
Háj u Duchcova;Podávací;41722
Košťany u Teplic;Podávací;41723
Krupka 3;Podávací;41741
Krupka 1;Podávací;41742
Světec;Podávací;41753
Kostomlaty pod Milešovkou;Podávací;41754
Žalany;Podávací;41763
Ohníč;Podávací;41765
Bílina 1;Podávací;41801
Bílina 4;Podávací;41804
Duchcov;Podávací;41901
Chomutov 1;Podávací;43001
Chomutov 2;Podávací;43002
Chomutov 3;Podávací;43003
Chomutov 4;Podávací;43004
Chomutov 5;Podávací;43005
provoz Chomutov 70;DEPO;43007
Chomutov SD;Samostatná dodejna;43103
Jirkov 1;Podávací;43111
Jirkov 2;Podávací;43112
Jirkov 3;Podávací;43113
Údlice;Podávací;43141
Hrušovany u Chomutova;Podávací;43143
Březno u Chomutova;Podávací;43145
Klášterec nad Ohří D II;Dodejna II;43150
Klášterec nad Ohří 1;Podávací servisní;43151
Klášterec nad Ohří 2;Podávací;43152
Vilémov u Kadaně;Podávací;43154
Mašťov;Podávací;43156
Místo;Podávací;43158
Perštejn;Podávací;43163
Hora Svatého Šebestiána;Podávací;43182
Kovářská;Podávací;43186
Vejprty;Podávací;43191
Kadaň 1;Podávací;43201
Kadaň 2;Podávací;43202
Most D II;Dodejna II;43400
Most 1;Podávací servisní;43401
Most 3;Podávací;43403
Most 5;Podávací;43405
Most 6;Podávací;43406
provoz Most 70;DEPO;43407
Most 10;Podávací;43410
Most 11;Podávací;43411
Most 9;Podávací;43502
Meziboří u Litvínova;Podávací;43513
Litvínov 7;Podávací;43514
Obrnice;Podávací;43521
Braňany;Podávací;43522
Lužice u Mostu;Podávací;43524
Bečov u Mostu;Podávací;43526
Mariánské Radčice;Podávací;43532
Litvínov 8;Podávací;43542
Hora Svaté Kateřiny;Podávací;43546
Litvínov D II;Dodejna II;43600
Litvínov 1;Podávací servisní;43601
Litvínov 3;Podávací;43603
Litvínov 4;Podávací;43604
Litvínov 6;Podávací;43606
Žatec 1;Podávací;43801
Žatec 3;Podávací;43803
Spisovna Žatec;Ostatní;43804
Digitalizace Žatec;Ostatní;43805
Depo Žatec 70;DEPO;43807
Žatec SD;Samostatná dodejna;43900
Černčice;Podávací;43901
Cítoliby;Podávací;43902
Hříškov;Podávací;43904
Panenský Týnec;Podávací;43905
Vrbno nad Lesy;Podávací;43906
Peruc;Podávací;43907
Lenešice;Podávací;43923
Raná u Loun;Podávací;43924
Libčeves;Podávací;43926
Postoloprty;Podávací;43942
Staňkovice u Žatce;Podávací;43949
Domoušice;Podávací;43968
Kryry;Podávací;43981
Vroutek;Podávací;43982
Lubenec;Podávací;43983
Blatno u Podbořan;Podávací;43984
Louny D II;Dodejna II;44000
Louny 1;Podávací servisní;44001
Louny 3;Podávací;44003
Louny 4;Podávací;44004
Podbořany;Podávací;44101
Mobilní pošta 41;Podávací;44444
Liberec 1 D;Dodejna II;46000
Liberec 1;Podávací servisní;46001
Liberec 2;Podávací servisní;46002
Liberec 3;Podávací;46003
Liberec 5;Podávací;46005
Liberec 6;Podávací;46006
Liberec 7;Podávací;46007
Liberec 8;Podávací;46008
Liberec 10;Podávací;46010
Liberec 11;Podávací;46011
Liberec 14;Podávací;46014
Liberec 15;Podávací;46015
Liberec 2 D II;Dodejna II;46016
Liberec 33;Podávací;46302
Stráž nad Nisou;Podávací;46303
Depo Liberec 70;DEPO;46307
Liberec 30;Podávací;46311
Liberec 25;Podávací;46312
Mníšek u Liberce;Podávací;46322
Chrastava D I;Dodejna I;46330
Chrastava;Podávací servisní;46331
Bílý Kostel nad Nisou;Podávací;46332
Chotyně;Podávací;46333
Hrádek nad Nisou;Podávací;46334
Hodkovice nad Mohelkou;Podávací;46342
Český Dub;Podávací;46343
Sychrov;Podávací;46344
Pěnčín u Liberce;Podávací;46345
Příšovice;Podávací;46346
Všelibice;Podávací;46348
Osečná;Podávací;46352
Raspenava;Podávací;46361
Hejnice;Podávací;46362
Nové Město pod Smrkem;Podávací;46365
Řasnice;Podávací;46367
Višňová u Frýdlantu;Podávací;46372
Frýdlant v Čechách D;Dodejna II;46400
Frýdlant v Čechách;Podávací servisní;46401
Jablonec n/Nisou D;Dodejna II;46600
Jablonec nad Nisou 1;Podávací servisní;46601
Jablonec nad Nisou 2;Podávací;46602
Jablonec nad Nisou 4;Podávací;46604
Jablonec nad Nisou 5;Podávací;46605
Jablonec nad Nisou 6;Podávací;46606
Jablonec nad Nisou 8;Podávací;46801
Rychnov u Jablonce n.Nis.;Podávací;46802
Rádlo;Podávací;46803
Janov nad Nisou;Podávací;46811
Železný Brod;Podávací;46822
Loužnice;Podávací;46823
Zásada;Podávací;46825
Nová Ves nad Nisou;Podávací;46827
Frýdštejn;Podávací;46832
Jenišovice u Jabl.n.N.;Podávací;46833
Huntířov nad Jizerou;Podávací;46834
Tanvald D;Dodejna II;46840
Tanvald;Podávací servisní;46841
Albrechtice v Jiz.horách;Podávací;46843
Velké Hamry;Podávací;46845
Zlatá Olešnice;Podávací;46847
Kořenov;Podávací;46849
Smržovka;Podávací;46851
Desná v Jizer. horách;Podávací;46861
Lučany nad Nisou;Podávací;46871
Česká Lípa 1;Podávací;47001
Česká Lípa 2;Podávací;47002
Česká Lípa 3;Podávací;47003
Česká Lípa 5;Podávací;47005
Česká Lípa 6;Podávací;47006
provoz Česká Lípa 70;DEPO;47007
Česká Lípa SD;Samostatná dodejna;47100
Zahrádky u České Lípy;Podávací;47101
Kravaře u České Lípy;Podávací;47103
Blíževedly;Podávací;47104
Valteřice;Podávací;47105
Horní Police;Podávací;47106
Žandov u České Lípy;Podávací;47107
Jezvé;Podávací;47108
Horní Libchava u Čes.Lípy;Podávací;47111
Volfartice;Podávací;47112
Kamenický Šenov;Podávací;47114
Polevsko;Podávací;47116
Dobranov;Podávací;47121
Zákupy;Podávací;47123
Mimoň;Podávací;47124
Jablonné v Podještědí;Podávací;47125
Stráž pod Ralskem;Podávací;47127
Hamr u České Lípy;Podávací;47128
Dubá;Podávací;47141
Svor;Podávací;47151
Cvikov;Podávací;47154
Jestřebí;Podávací;47161
Staré Splavy;Podávací;47163
Doksy;Podávací;47201
Nový Bor D II;Dodejna II;47300
Nový Bor;Podávací servisní;47301
Hradec Králové 2 LD II;Listovní dodejna II;50000
Hradec Králové 1;Podávací;50001
Hradec Králové 2;Podávací servisní;50002
Hradec Králové 3;Podávací;50003
Hradec Králové 4;Podávací;50004
Hradec Králové 5;Podávací;50005
Hradec Králové 6;Podávací;50006
Hradec Králové 8;Podávací;50008
Hradec Králové 9;Podávací;50009
Hradec Králové 11;Podávací;50011
Hradec Králové 12;Podávací;50012
Hradec Králové 16;Podávací;50301
Předměřice nad Labem;Podávací;50302
Smiřice;Podávací;50303
Černožice nad Labem;Podávací;50304
Hořiněves;Podávací;50306
Hradec Králové 15;Podávací;50311
Všestary;Podávací;50312
Dohalice;Podávací;50313
Stračov;Podávací;50314
Nechanice;Podávací;50315
Dolní Přím;Podávací;50316
Stěžery;Podávací;50321
Libčany;Podávací;50322
Dobřenice;Podávací;50325
Lhota pod Libčany;Podávací;50327
Vysoká nad Labem;Podávací;50331
Hradec Králové 22;Podávací;50332
Hradec Králové 7;Podávací;50341
Černilov;Podávací;50343
Libřice;Podávací;50344
Jeníkovice;Podávací;50345
Třebechovice pod Orebem;Podávací;50346
Blešno;Podávací;50347
Chlumec nad Cidlinou;Podávací;50351
Smidary;Podávací;50353
Hlušice;Podávací;50356
Kosičky;Podávací;50365
Káranice;Podávací;50366
Depo Hradec Králové 70;DEPO;50370
Hradec Králové SD;Samostatná dodejna;50382
Nový Bydžov D II;Dodejna II;50400
Nový Bydžov;Podávací servisní;50401
Jičín SD;Samostatná dodejna;50600
Jičín 1;Podávací;50601
Jičín 5;Podávací;50605
Valdice;Podávací;50711
Kopidlno;Podávací;50732
Markvartice u Sobotky;Podávací;50742
Sobotka;Podávací;50743
Libošovice;Podávací;50744
Chomutice u Hořic v Podkr;Podávací;50753
provoz Jičín 70;DEPO;50770
Miletín;Podávací;50771
Milovice u Hořic;Podávací;50774
Lázně Bělohrad;Podávací;50781
Pecka;Podávací;50782
Hořice v Podkrkonoší D II;Dodejna II;50800
Hořice v Podkrkonoší;Podávací servisní;50801
Nová Paka D II;Dodejna II;50900
Nová Paka;Podávací servisní;50901
Turnov 1;Podávací;51101
Turnov 2;Podávací;51102
provoz Turnov 70;DEPO;51107
Turnov SD;Samostatná dodejna;51200
Slaná u Semil;Podávací;51201
Košťálov;Podávací;51202
Libštát;Podávací;51203
Roztoky u Jilemnice;Podávací;51231
Studenec u Horek;Podávací;51233
Horní Branná;Podávací;51236
Benecko;Podávací;51237
Rokytnice n. Jizerou D I;Dodejna I;51240
Víchová nad Jizerou;Podávací;51241
Poniklá;Podávací;51242
Jablonec nad Jizerou;Podávací;51243
Rokytnice nad Jizerou 1;Podávací;51244
Rokytnice nad Jizerou 3;Podávací;51245
Harrachov v Krkonoších;Podávací;51246
Paseky nad Jizerou;Podávací;51247
Lomnice nad Popelkou;Podávací;51251
Veselá u Semil;Podávací;51252
Tatobity;Podávací;51253
Mírová pod Kozákovem;Podávací;51254
Přepeře;Podávací;51261
Karlovice u Turnova;Podávací;51262
Rovensko pod Troskami;Podávací;51263
Vyskeř;Podávací;51264
Semily D II;Dodejna II;51300
Semily;Podávací servisní;51301
Jilemnice D II;Dodejna II;51400
Jilemnice;Podávací servisní;51401
Rychnov nad Kněžnou;Podávací;51601
Lukavice;Podávací;51603
Solnice;Podávací;51701
Kvasiny;Podávací;51702
Černíkovice;Podávací;51704
provoz Rychnov n/Kněž. 70;DEPO;51707
Rychnov nad Kněžnou SD;Samostatná dodejna;51709
Javornice;Podávací;51711
Liberk;Podávací;51712
Týniště nad Orlicí;Podávací;51721
Borohrádek;Podávací;51724
Bolehošť;Podávací;51731
Trnov u Dobrušky;Podávací;51733
Voděrady u Rychnova n.Kn.;Podávací;51734
Kostelec nad Orlicí;Podávací;51741
Doudleby nad Orlicí;Podávací;51742
Lhoty u Potštejna;Podávací;51744
Častolovice;Podávací;51750
Vamberk;Podávací;51754
Slatina nad Zdobnicí;Podávací;51756
Pěčín u Rychnova n.Kněž.;Podávací;51757
Rokytnice v Orl.horách;Podávací;51761
České Meziříčí;Podávací;51771
Jílovice u Dobrušky;Podávací;51772
Opočno;Podávací;51773
Sedloňov;Podávací;51782
Olešnice v Orlických hor.;Podávací;51783
Ohnišov;Podávací;51784
Deštné v Orlických horách;Podávací;51791
Dobré;Podávací;51793
Dobruška D II;Dodejna II;51800
Dobruška;Podávací servisní;51801
Pardubice 1;Podávací;53001
Pardubice 2;Podávací;53002
Pardubice 3;Podávací;53003
Pardubice 4;Podávací;53004
Pardubice 5;Podávací;53005
Pardubice 6;Podávací;53006
Pardubice 7;Podávací;53007
Pardubice 9;Podávací;53009
Pardubice 12;Podávací;53012
TC Pardubice;TC;53020
Pardubice SD;Samostatná dodejna;53300
Pardubice 21;Podávací;53301
Dašice v Čechách;Podávací;53303
Sezemice;Podávací;53304
Depo Pardubice 71;DEPO;53307
Chvaletice;Podávací;53312
Řečany nad Labem;Podávací;53313
Kladruby nad Labem;Podávací;53314
Vysoké Chvojno;Podávací;53321
Býšť;Podávací;53322
Čepí;Podávací;53332
Pardubice 23;Podávací;53333
Lázně Bohdaneč;Podávací;53341
Živanice;Podávací;53342
Rohovládova Bělá;Podávací;53343
Staré Ždánice;Podávací;53344
Opatovice nad Labem;Podávací;53345
COHC  Pardubice;Centrum oběh hotovosti a cenin;53350
Pardubice 17;Podávací;53351
Staré Hradiště u Pardubic;Podávací;53352
Pardubice 19;Podávací;53353
Rybitví;Podávací;53354
Choltice;Podávací;53361
Svojšice u Přelouče;Podávací;53362
Lipoltice;Podávací;53364
Dolní Roveň;Podávací;53371
Moravany u Holic;Podávací;53372
Uhersko;Podávací;53373
Horní Jelení;Podávací;53374
Dolní Ředice;Podávací;53375
Holice v Čechách;Podávací;53401
Přelouč D II;Dodejna II;53500
